context,love,like,hate,date,help,dist_General Distortion,dist_No Distortion,dist_Labeling,dist_Magnification,dist_Fortune-telling,dist_Personalization,dist_Mind Reading,dist_Mental filter,dist_Emotional Reasoning,dist_Overgeneralization,dist_All-or-nothing thinking,dist_Should statements
at first I cringed I clicked off and never went back two weeks later without thinking about it it popped in my head during health I went home and hopped on live leak and spent hours on it for some reason I felt addicted to these videos I’ve become very desensitized and I only care about few people then I started to like(and or love),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
she worries that I’ll lose my temper and hurt her I know I won’t but I want to try and prove it to her I love her,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
and I know I could never hurt her in any way I love her too much,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I need to break out of cyclic depressive problem but humiliated to seek help I believe that I am suffering from severe depression (and the site’s test also implies this) but cannot bring myself to seek help Any time I have sought help recently or at a similar episode in the past I have been unable to achieve anything from those I have approached and have ended up feeling worse in the long-term In a breakdown recently I tried to explain my symptoms to my mother but was so worried about upsetting her that I only managed half-truths She reassured me that I am just very tired not feeling well (have been suffering from fluey symptoms recently) and just feeling a bit emotional This helped a little bit but things were back the way they had been in the morning,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Hi I am having a tough go in my marriage We met when both of us were recovering from a breakup My now husband was going through a divorce and hindsight he probably needed more time to “heal” We moved in together after dating one year and then married a year later A few months before the wedding I began to notice his irritability with me and his depression We would fight and argue and never resolve I felt that I couldn’t talk to him about anything because he would get defensive and either not engage at all or get very angry My husband has now started Zoloft (about 3 mos) and he sees a separate counselor We went to a couple’s counselor for a year and unfortunately she thought it best to go to another therapist being we weren’t getting anywhere and she thought we needed someone more “direct and a structured approach” Last night we started with another therapist who is focused on EFT After the session I brought something up at dinner and my husband again got defensive and later angry It’s easier to not “talk” to him at all I am torn being we have only been married for 7 months and the road seems very long We are not getting our emotional mental or physical needs met Would you recommend a certain type of counselor?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I have been married for 12 years to a 43year old woman who has been diagnosed with bipolar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I have been married for 12 years to a 43year old woman who has been diagnosed with bipolar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
From a teen in the US: I am a total hermit and prefer to stay at home and occasionally spend time with one or two extremely close personal friends Aside from them I feel little desire for companionship (Sometimes I simply don’t like the idea of it,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I find myself wishing I had a boyfriend but when the opportunity for one pops up I completely avoid it or back out even though I enjoy that person),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
 From the US: I have been married for 20 years and we have a 5-year old son and 12-year old daughter My wife has depression she has taken medications and went to therapy in the past but currently is taking non-prescription supplements She has not found therapy very successful In addition to depression she has menstrual issues and becomes even less productive based on her cycle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
 From the US: I have been married for 20 years and we have a 5-year old son and 12-year old daughter My wife has depression she has taken medications and went to therapy in the past but currently is taking non-prescription supplements She has not found therapy very successful In addition to depression she has menstrual issues and becomes even less productive based on her cycle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
 From the US: I have been married for 20 years and we have a 5-year old son and 12-year old daughter My wife has depression she has taken medications and went to therapy in the past but currently is taking non-prescription supplements She has not found therapy very successful In addition to depression she has menstrual issues and becomes even less productive based on her cycle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
In the society where i live such fethistic things are not respected so much I mean i can not tell my situation to anybody(specially to girls) that making problem for me because i have a special whisper about this and i want to have it,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
From Canada: I’ve been in a relationship with my boyfriend for 2 years He was sexually abused as a young child and never told anyone He was bullied as a child as well,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sometimes I burst into laughter or tears uncontrollably I have had times where I have taken sharp surfaces rubbed them against my wrist to peel the skin off and I was smiling and laughing Sometimes I act in a way that resembles someone on drugs and wake up confused I’m scared of therapist and guidance counselors I feel very afraid of my mind here and there it’s usually filled with morbid images I like the taste of my own blood and have a habit of licking peoples’ skin Other times I seem perfectly normal I’m happy and have a lot of fun I can fake many emotions easily though sometime I don’t even know how I’m actually feeling I just want to be able to understand what’s going on with me I have problems improving on my own and I think this might be a step forward to getting better When I care for people it’s a lot and the slightest things either tick me off or shake to the core leaving me depressed I bottle things up all the time and have been suicidal before I need answers……please,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sometimes I burst into laughter or tears uncontrollably I have had times where I have taken sharp surfaces rubbed them against my wrist to peel the skin off and I was smiling and laughing Sometimes I act in a way that resembles someone on drugs and wake up confused I’m scared of therapist and guidance counselors I feel very afraid of my mind here and there it’s usually filled with morbid images I like the taste of my own blood and have a habit of licking peoples’ skin Other times I seem perfectly normal I’m happy and have a lot of fun I can fake many emotions easily though sometime I don’t even know how I’m actually feeling I just want to be able to understand what’s going on with me I have problems improving on my own and I think this might be a step forward to getting better When I care for people it’s a lot and the slightest things either tick me off or shake to the core leaving me depressed I bottle things up all the time and have been suicidal before I need answers……please,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
