id,text_id,context,subject,relation,object,negated,dominant_distortion,secondary_distortion,relation_text,relation_cluster,relation_cluster_label,Dominant Distortion,Secondary Distortion (Optional)
833,2123,don’t know if they’ll even believe me,they,believe,me,False,General Distortion,,believe,1,Supportive Actions,General Distortion,
834,2128,Going into 8th I originally had hope I hoped I go back and I’d fall back into the old groove of things and everything would be fine but when I got back it was just more issues  I didn’t trust anyone every time I was with my friends I just felt alone,I,trust,anyone,False,General Distortion,,trust,0,Negative Affect / Conflict Emotion,General Distortion,
835,2133,No one believes me when i try to explain it to them,one,believe,me,False,General Distortion,,believe,1,Supportive Actions,General Distortion,
836,2153,I forgave him at the beginning of the relationship when I found out he cheated on me but I have never managed to rebuild the trust,I,forgive,him,False,General Distortion,,forgive,4,Social Attachment & Rejection,General Distortion,
837,2153,I forgave him at the beginning of the relationship when I found out he cheated on me but I have never managed to rebuild the trust,I,forgive,beginning,False,General Distortion,,forgive,4,Social Attachment & Rejection,General Distortion,
838,2176,She is now making me choose between my boyfriend or them and honestly if she thinks that my boyfriend is the one hurting me she is very wrong I love her very dearly but now the only one causing me pain when I’m already feeling helpless is her,I,love,her,False,General Distortion,,love,1,Supportive Actions,General Distortion,
839,2181,The fantasies have been following the same narrative where someone severely abuses me and is justified because I did something horribly wrong to my abuser or their family member,someone,abuse,me,False,General Distortion,,abuse,2,Positive Affect / Affection,General Distortion,
840,2183,I have been dating the same person for almost three years I recently find myself getting angry because I feel i am not completing my goals as fast as I would like to and in return blaming it on the relationship for the this reason: If i worked more overtime I could reach my goal faster but don’t want to because then I would miss him a lot,I,date,person,False,General Distortion,,date,0,Negative Affect / Conflict Emotion,General Distortion,
841,2183,I have been dating the same person for almost three years I recently find myself getting angry because I feel i am not completing my goals as fast as I would like to and in return blaming it on the relationship for the this reason: If i worked more overtime I could reach my goal faster but don’t want to because then I would miss him a lot,I,date,years,False,General Distortion,,date,0,Negative Affect / Conflict Emotion,General Distortion,
842,2183,I have been dating the same person for almost three years I recently find myself getting angry because I feel i am not completing my goals as fast as I would like to and in return blaming it on the relationship for the this reason: If i worked more overtime I could reach my goal faster but don’t want to because then I would miss him a lot,I,miss,him,False,General Distortion,,miss,1,Supportive Actions,General Distortion,
